Id : 362  Quarterly Census of Employment and Wages
ENU0100120510                 Number of Private Establishments for All Industries in Autauga County, AL                                                NSA  06-Dec-2022  Quarterly      
ENU3007520510                 Number of Private Establishments for All Industries in Powder River County, MT                                           NSA  06-Dec-2022  Quarterly      
ENU3007720510                 Number of Private Establishments for All Industries in Powell County, MT                                                 NSA  06-Dec-2022  Quarterly      
ENU3007920510                 Number of Private Establishments for All Industries in Prairie County, MT                                                NSA  06-Dec-2022  Quarterly      
ENU3008120510                 Number of Private Establishments for All Industries in Ravalli County, MT                                                NSA  06-Dec-2022  Quarterly      
ENU3008320510                 Number of Private Establishments for All Industries in Richland County, MT                                               NSA  06-Dec-2022  Quarterly      
ENU3008520510                 Number of Private Establishments for All Industries in Roosevelt County, MT                                              NSA  06-Dec-2022  Quarterly      
ENU3008720510                 Number of Private Establishments for All Industries in Rosebud County, MT                                                NSA  06-Dec-2022  Quarterly      
ENU3008920510                 Number of Private Establishments for All Industries in Sanders County, MT                                                NSA  06-Dec-2022  Quarterly      
ENU3009120510                 Number of Private Establishments for All Industries in Sheridan County, MT                                               NSA  06-Dec-2022  Quarterly      
ENU3009320510                 Number of Private Establishments for All Industries in Silver Bow County, MT                                             NSA  06-Dec-2022  Quarterly      
ENU3009520510                 Number of Private Establishments for All Industries in Stillwater County, MT                                             NSA  06-Dec-2022  Quarterly      
ENU3009720510                 Number of Private Establishments for All Industries in Sweet Grass County, MT                                            NSA  06-Dec-2022  Quarterly      
ENU3009920510                 Number of Private Establishments for All Industries in Teton County, MT                                                  NSA  06-Dec-2022  Quarterly      
ENU3010120510                 Number of Private Establishments for All Industries in Toole County, MT                                                  NSA  06-Dec-2022  Quarterly      
ENU3010320510                 Number of Private Establishments for All Industries in Treasure County, MT                                               NSA  06-Dec-2022  Quarterly      
ENU3010520510                 Number of Private Establishments for All Industries in Valley County, MT                                                 NSA  06-Dec-2022  Quarterly      
ENU3010720510                 Number of Private Establishments for All Industries in Wheatland County, MT                                              NSA  06-Dec-2022  Quarterly      
ENU3010920510                 Number of Private Establishments for All Industries in Wibaux County, MT                                                 NSA  06-Dec-2022  Quarterly      
ENU3011120510                 Number of Private Establishments for All Industries in Yellowstone County, MT                                            NSA  06-Dec-2022  Quarterly      
ENU3100120510                 Number of Private Establishments for All Industries in Adams County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3100320510                 Number of Private Establishments for All Industries in Antelope County, NE                                               NSA  06-Dec-2022  Quarterly      
ENU3100520510                 Number of Private Establishments for All Industries in Arthur County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3100720510                 Number of Private Establishments for All Industries in Banner County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3100920510                 Number of Private Establishments for All Industries in Blaine County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3101120510                 Number of Private Establishments for All Industries in Boone County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3101320510                 Number of Private Establishments for All Industries in Box Butte County, NE                                              NSA  06-Dec-2022  Quarterly      
ENU3101520510                 Number of Private Establishments for All Industries in Boyd County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3101720510                 Number of Private Establishments for All Industries in Brown County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3101920510                 Number of Private Establishments for All Industries in Buffalo County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3102120510                 Number of Private Establishments for All Industries in Burt County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3102320510                 Number of Private Establishments for All Industries in Butler County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3102520510                 Number of Private Establishments for All Industries in Cass County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3102720510                 Number of Private Establishments for All Industries in Cedar County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3102920510                 Number of Private Establishments for All Industries in Chase County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3103120510                 Number of Private Establishments for All Industries in Cherry County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3103320510                 Number of Private Establishments for All Industries in Cheyenne County, NE                                               NSA  06-Dec-2022  Quarterly      
ENU3103520510                 Number of Private Establishments for All Industries in Clay County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3103720510                 Number of Private Establishments for All Industries in Colfax County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3103920510                 Number of Private Establishments for All Industries in Cuming County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3104120510                 Number of Private Establishments for All Industries in Custer County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3104320510                 Number of Private Establishments for All Industries in Dakota County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3104520510                 Number of Private Establishments for All Industries in Dawes County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3104720510                 Number of Private Establishments for All Industries in Dawson County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3104920510                 Number of Private Establishments for All Industries in Deuel County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3105120510                 Number of Private Establishments for All Industries in Dixon County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3105320510                 Number of Private Establishments for All Industries in Dodge County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3105520510                 Number of Private Establishments for All Industries in Douglas County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3105720510                 Number of Private Establishments for All Industries in Dundy County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3105920510                 Number of Private Establishments for All Industries in Fillmore County, NE                                               NSA  06-Dec-2022  Quarterly      
ENU3106120510                 Number of Private Establishments for All Industries in Franklin County, NE                                               NSA  06-Dec-2022  Quarterly      
ENU3106320510                 Number of Private Establishments for All Industries in Frontier County, NE                                               NSA  06-Dec-2022  Quarterly      
ENU3106520510                 Number of Private Establishments for All Industries in Furnas County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3106720510                 Number of Private Establishments for All Industries in Gage County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3106920510                 Number of Private Establishments for All Industries in Garden County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3107120510                 Number of Private Establishments for All Industries in Garfield County, NE                                               NSA  06-Dec-2022  Quarterly      
ENU3107320510                 Number of Private Establishments for All Industries in Gosper County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3107520510                 Number of Private Establishments for All Industries in Grant County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3107720510                 Number of Private Establishments for All Industries in Greeley County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3107920510                 Number of Private Establishments for All Industries in Hall County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3108120510                 Number of Private Establishments for All Industries in Hamilton County, NE                                               NSA  06-Dec-2022  Quarterly      
ENU3108320510                 Number of Private Establishments for All Industries in Harlan County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3108520510                 Number of Private Establishments for All Industries in Hayes County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3108720510                 Number of Private Establishments for All Industries in Hitchcock County, NE                                              NSA  06-Dec-2022  Quarterly      
ENU3108920510                 Number of Private Establishments for All Industries in Holt County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3109120510                 Number of Private Establishments for All Industries in Hooker County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3109320510                 Number of Private Establishments for All Industries in Howard County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3109520510                 Number of Private Establishments for All Industries in Jefferson County, NE                                              NSA  06-Dec-2022  Quarterly      
ENU3109720510                 Number of Private Establishments for All Industries in Johnson County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3109920510                 Number of Private Establishments for All Industries in Kearney County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3110120510                 Number of Private Establishments for All Industries in Keith County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3110320510                 Number of Private Establishments for All Industries in Keya Paha County, NE                                              NSA  06-Dec-2022  Quarterly      
ENU3110520510                 Number of Private Establishments for All Industries in Kimball County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3110720510                 Number of Private Establishments for All Industries in Knox County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3110920510                 Number of Private Establishments for All Industries in Lancaster County, NE                                              NSA  06-Dec-2022  Quarterly      
ENU3111120510                 Number of Private Establishments for All Industries in Lincoln County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3111320510                 Number of Private Establishments for All Industries in Logan County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3111520510                 Number of Private Establishments for All Industries in Loup County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3111720510                 Number of Private Establishments for All Industries in McPherson County, NE                                              NSA  06-Dec-2022  Quarterly      
ENU3111920510                 Number of Private Establishments for All Industries in Madison County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3112120510                 Number of Private Establishments for All Industries in Merrick County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3112320510                 Number of Private Establishments for All Industries in Morrill County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3112520510                 Number of Private Establishments for All Industries in Nance County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3112720510                 Number of Private Establishments for All Industries in Nemaha County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3112920510                 Number of Private Establishments for All Industries in Nuckolls County, NE                                               NSA  06-Dec-2022  Quarterly      
ENU3113120510                 Number of Private Establishments for All Industries in Otoe County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3113320510                 Number of Private Establishments for All Industries in Pawnee County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3113520510                 Number of Private Establishments for All Industries in Perkins County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3113720510                 Number of Private Establishments for All Industries in Phelps County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3113920510                 Number of Private Establishments for All Industries in Pierce County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3114120510                 Number of Private Establishments for All Industries in Platte County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3114320510                 Number of Private Establishments for All Industries in Polk County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3114520510                 Number of Private Establishments for All Industries in Red Willow County, NE                                             NSA  06-Dec-2022  Quarterly      
ENU3114720510                 Number of Private Establishments for All Industries in Richardson County, NE                                             NSA  06-Dec-2022  Quarterly      
ENU3114920510                 Number of Private Establishments for All Industries in Rock County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3115120510                 Number of Private Establishments for All Industries in Saline County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3115320510                 Number of Private Establishments for All Industries in Sarpy County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3115520510                 Number of Private Establishments for All Industries in Saunders County, NE                                               NSA  06-Dec-2022  Quarterly      
ENU3115720510                 Number of Private Establishments for All Industries in Scotts Bluff County, NE                                           NSA  06-Dec-2022  Quarterly      
ENU3115920510                 Number of Private Establishments for All Industries in Seward County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3116120510                 Number of Private Establishments for All Industries in Sheridan County, NE                                               NSA  06-Dec-2022  Quarterly      
ENU3116320510                 Number of Private Establishments for All Industries in Sherman County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3116520510                 Number of Private Establishments for All Industries in Sioux County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3116720510                 Number of Private Establishments for All Industries in Stanton County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3116920510                 Number of Private Establishments for All Industries in Thayer County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3117120510                 Number of Private Establishments for All Industries in Thomas County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3117320510                 Number of Private Establishments for All Industries in Thurston County, NE                                               NSA  06-Dec-2022  Quarterly      
ENU3117520510                 Number of Private Establishments for All Industries in Valley County, NE                                                 NSA  06-Dec-2022  Quarterly      
ENU3117720510                 Number of Private Establishments for All Industries in Washington County, NE                                             NSA  06-Dec-2022  Quarterly      
ENU3117920510                 Number of Private Establishments for All Industries in Wayne County, NE                                                  NSA  06-Dec-2022  Quarterly      
ENU3118120510                 Number of Private Establishments for All Industries in Webster County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3118320510                 Number of Private Establishments for All Industries in Wheeler County, NE                                                NSA  06-Dec-2022  Quarterly      
ENU3118520510                 Number of Private Establishments for All Industries in York County, NE                                                   NSA  06-Dec-2022  Quarterly      
ENU3200120510                 Number of Private Establishments for All Industries in Churchill County, NV                                              NSA  06-Dec-2022  Quarterly      
ENU3200320510                 Number of Private Establishments for All Industries in Clark County, NV                                                  NSA  06-Dec-2022  Quarterly      
ENU3200520510                 Number of Private Establishments for All Industries in Douglas County, NV                                                NSA  06-Dec-2022  Quarterly      
ENU3200720510                 Number of Private Establishments for All Industries in Elko County, NV                                                   NSA  06-Dec-2022  Quarterly      
ENU3200920510                 Number of Private Establishments for All Industries in Esmeralda County, NV                                              NSA  06-Dec-2022  Quarterly      
ENU3201120510                 Number of Private Establishments for All Industries in Eureka County, NV                                                 NSA  06-Dec-2022  Quarterly      
ENU3201320510                 Number of Private Establishments for All Industries in Humboldt County, NV                                               NSA  06-Dec-2022  Quarterly      
ENU3201520510                 Number of Private Establishments for All Industries in Lander County, NV                                                 NSA  06-Dec-2022  Quarterly      
ENU3201720510                 Number of Private Establishments for All Industries in Lincoln County, NV                                                NSA  06-Dec-2022  Quarterly      
ENU3201920510                 Number of Private Establishments for All Industries in Lyon County, NV                                                   NSA  06-Dec-2022  Quarterly      
ENU3202120510                 Number of Private Establishments for All Industries in Mineral County, NV                                                NSA  06-Dec-2022  Quarterly      
ENU3202320510                 Number of Private Establishments for All Industries in Nye County, NV                                                    NSA  06-Dec-2022  Quarterly      
ENU3202720510                 Number of Private Establishments for All Industries in Pershing County, NV                                               NSA  06-Dec-2022  Quarterly      
ENU3202920510                 Number of Private Establishments for All Industries in Storey County, NV                                                 NSA  06-Dec-2022  Quarterly      
ENU3203120510                 Number of Private Establishments for All Industries in Washoe County, NV                                                 NSA  06-Dec-2022  Quarterly      
ENU3203320510                 Number of Private Establishments for All Industries in White Pine County, NV                                             NSA  06-Dec-2022  Quarterly      
ENU3251020510                 Number of Private Establishments for All Industries in Carson City, NV                                                   NSA  06-Dec-2022  Quarterly      
ENU3300120510                 Number of Private Establishments for All Industries in Belknap County, NH                                                NSA  06-Dec-2022  Quarterly      
ENU3300320510                 Number of Private Establishments for All Industries in Carroll County, NH                                                NSA  06-Dec-2022  Quarterly      
ENU3300520510                 Number of Private Establishments for All Industries in Cheshire County, NH                                               NSA  06-Dec-2022  Quarterly      
ENU3300720510                 Number of Private Establishments for All Industries in Coos County, NH                                                   NSA  06-Dec-2022  Quarterly      
ENU3300920510                 Number of Private Establishments for All Industries in Grafton County, NH                                                NSA  06-Dec-2022  Quarterly      
ENU3301120510                 Number of Private Establishments for All Industries in Hillsborough County, NH                                           NSA  06-Dec-2022  Quarterly      
ENU3301320510                 Number of Private Establishments for All Industries in Merrimack County, NH                                              NSA  06-Dec-2022  Quarterly      
ENU3301520510                 Number of Private Establishments for All Industries in Rockingham County, NH                                             NSA  06-Dec-2022  Quarterly      
ENU3301720510                 Number of Private Establishments for All Industries in Strafford County, NH                                              NSA  06-Dec-2022  Quarterly      
ENU3301920510                 Number of Private Establishments for All Industries in Sullivan County, NH                                               NSA  06-Dec-2022  Quarterly      
ENU3400120510                 Number of Private Establishments for All Industries in Atlantic County, NJ                                               NSA  06-Dec-2022  Quarterly      
ENU3400320510                 Number of Private Establishments for All Industries in Bergen County, NJ                                                 NSA  06-Dec-2022  Quarterly      
ENU3400520510                 Number of Private Establishments for All Industries in Burlington County, NJ                                             NSA  06-Dec-2022  Quarterly      
ENU3400720510                 Number of Private Establishments for All Industries in Camden County, NJ                                                 NSA  06-Dec-2022  Quarterly      
ENU3400920510                 Number of Private Establishments for All Industries in Cape May County, NJ                                               NSA  06-Dec-2022  Quarterly      
ENU3401120510                 Number of Private Establishments for All Industries in Cumberland County, NJ                                             NSA  06-Dec-2022  Quarterly      
ENU3401320510                 Number of Private Establishments for All Industries in Essex County, NJ                                                  NSA  06-Dec-2022  Quarterly      
ENU3401520510                 Number of Private Establishments for All Industries in Gloucester County, NJ                                             NSA  06-Dec-2022  Quarterly      
ENU3401720510                 Number of Private Establishments for All Industries in Hudson County, NJ                                                 NSA  06-Dec-2022  Quarterly      
ENU3401920510                 Number of Private Establishments for All Industries in Hunterdon County, NJ                                              NSA  06-Dec-2022  Quarterly      
ENU3402120510                 Number of Private Establishments for All Industries in Mercer County, NJ                                                 NSA  06-Dec-2022  Quarterly      
ENU3402320510                 Number of Private Establishments for All Industries in Middlesex County, NJ                                              NSA  06-Dec-2022  Quarterly      
ENU3402520510                 Number of Private Establishments for All Industries in Monmouth County, NJ                                               NSA  06-Dec-2022  Quarterly      
ENU3402720510                 Number of Private Establishments for All Industries in Morris County, NJ                                                 NSA  06-Dec-2022  Quarterly      
ENU3402920510                 Number of Private Establishments for All Industries in Ocean County, NJ                                                  NSA  06-Dec-2022  Quarterly      
ENU3403120510                 Number of Private Establishments for All Industries in Passaic County, NJ                                                NSA  06-Dec-2022  Quarterly      
ENU3403320510                 Number of Private Establishments for All Industries in Salem County, NJ                                                  NSA  06-Dec-2022  Quarterly      
ENU3403520510                 Number of Private Establishments for All Industries in Somerset County, NJ                                               NSA  06-Dec-2022  Quarterly      
ENU3403720510                 Number of Private Establishments for All Industries in Sussex County, NJ                                                 NSA  06-Dec-2022  Quarterly      
ENU3403920510                 Number of Private Establishments for All Industries in Union County, NJ                                                  NSA  06-Dec-2022  Quarterly      
ENU3404120510                 Number of Private Establishments for All Industries in Warren County, NJ                                                 NSA  06-Dec-2022  Quarterly      
ENU3500120510                 Number of Private Establishments for All Industries in Bernalillo County, NM                                             NSA  06-Dec-2022  Quarterly      
ENU3500320510                 Number of Private Establishments for All Industries in Catron County, NM                                                 NSA  06-Dec-2022  Quarterly      
ENU3500520510                 Number of Private Establishments for All Industries in Chaves County, NM                                                 NSA  06-Dec-2022  Quarterly      
ENU3500620510                 Number of Private Establishments for All Industries in Cibola County, NM                                                 NSA  06-Dec-2022  Quarterly      
ENU3500720510                 Number of Private Establishments for All Industries in Colfax County, NM                                                 NSA  06-Dec-2022  Quarterly      
ENU3500920510                 Number of Private Establishments for All Industries in Curry County, NM                                                  NSA  06-Dec-2022  Quarterly      
ENU3501120510                 Number of Private Establishments for All Industries in De Baca County, NM                                                NSA  06-Dec-2022  Quarterly      
ENU3501320510                 Number of Private Establishments for All Industries in Dona Ana County, NM                                               NSA  06-Dec-2022  Quarterly      
ENU3501520510                 Number of Private Establishments for All Industries in Eddy County, NM                                                   NSA  06-Dec-2022  Quarterly      
ENU3501720510                 Number of Private Establishments for All Industries in Grant County, NM                                                  NSA  06-Dec-2022  Quarterly      
ENU3501920510                 Number of Private Establishments for All Industries in Guadalupe County, NM                                              NSA  06-Dec-2022  Quarterly      
ENU3502120510                 Number of Private Establishments for All Industries in Harding County, NM                                                NSA  06-Dec-2022  Quarterly      
ENU3502320510                 Number of Private Establishments for All Industries in Hidalgo County, NM                                                NSA  06-Dec-2022  Quarterly      
ENU3502520510                 Number of Private Establishments for All Industries in Lea County, NM                                                    NSA  06-Dec-2022  Quarterly      
ENU3502720510                 Number of Private Establishments for All Industries in Lincoln County, NM                                                NSA  06-Dec-2022  Quarterly      
ENU3502820510                 Number of Private Establishments for All Industries in Los Alamos County, NM                                             NSA  06-Dec-2022  Quarterly      
ENU3502920510                 Number of Private Establishments for All Industries in Luna County, NM                                                   NSA  06-Dec-2022  Quarterly      
ENU3503120510                 Number of Private Establishments for All Industries in McKinley County, NM                                               NSA  06-Dec-2022  Quarterly      
ENU3503320510                 Number of Private Establishments for All Industries in Mora County, NM                                                   NSA  06-Dec-2022  Quarterly      
ENU3503520510                 Number of Private Establishments for All Industries in Otero County, NM                                                  NSA  06-Dec-2022  Quarterly      
ENU3503720510                 Number of Private Establishments for All Industries in Quay County, NM                                                   NSA  06-Dec-2022  Quarterly      
ENU3503920510                 Number of Private Establishments for All Industries in Rio Arriba County, NM                                             NSA  06-Dec-2022  Quarterly      
ENU3504120510                 Number of Private Establishments for All Industries in Roosevelt County, NM                                              NSA  06-Dec-2022  Quarterly      
ENU3504320510                 Number of Private Establishments for All Industries in Sandoval County, NM                                               NSA  06-Dec-2022  Quarterly      
ENU3504520510                 Number of Private Establishments for All Industries in San Juan County, NM                                               NSA  06-Dec-2022  Quarterly      
ENU3504720510                 Number of Private Establishments for All Industries in San Miguel County, NM                                             NSA  06-Dec-2022  Quarterly      
ENU3504920510                 Number of Private Establishments for All Industries in Santa Fe County, NM                                               NSA  06-Dec-2022  Quarterly      
ENU3505120510                 Number of Private Establishments for All Industries in Sierra County, NM                                                 NSA  06-Dec-2022  Quarterly      
ENU3505320510                 Number of Private Establishments for All Industries in Socorro County, NM                                                NSA  06-Dec-2022  Quarterly      
ENU3505520510                 Number of Private Establishments for All Industries in Taos County, NM                                                   NSA  06-Dec-2022  Quarterly      
ENU3505720510                 Number of Private Establishments for All Industries in Torrance County, NM                                               NSA  06-Dec-2022  Quarterly      
ENU3505920510                 Number of Private Establishments for All Industries in Union County, NM                                                  NSA  06-Dec-2022  Quarterly      
ENU3506120510                 Number of Private Establishments for All Industries in Valencia County, NM                                               NSA  06-Dec-2022  Quarterly      
ENU3600120510                 Number of Private Establishments for All Industries in Albany County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3600320510                 Number of Private Establishments for All Industries in Allegany County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3600520510                 Number of Private Establishments for All Industries in Bronx County, NY                                                  NSA  06-Dec-2022  Quarterly      
ENU3600720510                 Number of Private Establishments for All Industries in Broome County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3600920510                 Number of Private Establishments for All Industries in Cattaraugus County, NY                                            NSA  06-Dec-2022  Quarterly      
ENU3601120510                 Number of Private Establishments for All Industries in Cayuga County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3601320510                 Number of Private Establishments for All Industries in Chautauqua County, NY                                             NSA  06-Dec-2022  Quarterly      
ENU3601520510                 Number of Private Establishments for All Industries in Chemung County, NY                                                NSA  06-Dec-2022  Quarterly      
ENU3601720510                 Number of Private Establishments for All Industries in Chenango County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3601920510                 Number of Private Establishments for All Industries in Clinton County, NY                                                NSA  06-Dec-2022  Quarterly      
ENU3602120510                 Number of Private Establishments for All Industries in Columbia County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3602320510                 Number of Private Establishments for All Industries in Cortland County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3602520510                 Number of Private Establishments for All Industries in Delaware County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3602720510                 Number of Private Establishments for All Industries in Dutchess County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3602920510                 Number of Private Establishments for All Industries in Erie County, NY                                                   NSA  06-Dec-2022  Quarterly      
ENU3603120510                 Number of Private Establishments for All Industries in Essex County, NY                                                  NSA  06-Dec-2022  Quarterly      
ENU3603320510                 Number of Private Establishments for All Industries in Franklin County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3603520510                 Number of Private Establishments for All Industries in Fulton County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3603720510                 Number of Private Establishments for All Industries in Genesee County, NY                                                NSA  06-Dec-2022  Quarterly      
ENU3603920510                 Number of Private Establishments for All Industries in Greene County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3604120510                 Number of Private Establishments for All Industries in Hamilton County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3604320510                 Number of Private Establishments for All Industries in Herkimer County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3604520510                 Number of Private Establishments for All Industries in Jefferson County, NY                                              NSA  06-Dec-2022  Quarterly      
ENU3604720510                 Number of Private Establishments for All Industries in Kings County, NY                                                  NSA  06-Dec-2022  Quarterly      
ENU3604920510                 Number of Private Establishments for All Industries in Lewis County, NY                                                  NSA  06-Dec-2022  Quarterly      
ENU3605120510                 Number of Private Establishments for All Industries in Livingston County, NY                                             NSA  06-Dec-2022  Quarterly      
ENU3605320510                 Number of Private Establishments for All Industries in Madison County, NY                                                NSA  06-Dec-2022  Quarterly      
ENU3605520510                 Number of Private Establishments for All Industries in Monroe County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3605720510                 Number of Private Establishments for All Industries in Montgomery County, NY                                             NSA  06-Dec-2022  Quarterly      
ENU3605920510                 Number of Private Establishments for All Industries in Nassau County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3606120510                 Number of Private Establishments for All Industries in New York County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3606320510                 Number of Private Establishments for All Industries in Niagara County, NY                                                NSA  06-Dec-2022  Quarterly      
ENU3606520510                 Number of Private Establishments for All Industries in Oneida County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3606720510                 Number of Private Establishments for All Industries in Onondaga County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3606920510                 Number of Private Establishments for All Industries in Ontario County, NY                                                NSA  06-Dec-2022  Quarterly      
ENU3607120510                 Number of Private Establishments for All Industries in Orange County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3607320510                 Number of Private Establishments for All Industries in Orleans County, NY                                                NSA  06-Dec-2022  Quarterly      
ENU3607520510                 Number of Private Establishments for All Industries in Oswego County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3607720510                 Number of Private Establishments for All Industries in Otsego County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3607920510                 Number of Private Establishments for All Industries in Putnam County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3608120510                 Number of Private Establishments for All Industries in Queens County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3608320510                 Number of Private Establishments for All Industries in Rensselaer County, NY                                             NSA  06-Dec-2022  Quarterly      
ENU3608520510                 Number of Private Establishments for All Industries in Richmond County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3608720510                 Number of Private Establishments for All Industries in Rockland County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3608920510                 Number of Private Establishments for All Industries in St. Lawrence County, NY                                           NSA  06-Dec-2022  Quarterly      
ENU3609120510                 Number of Private Establishments for All Industries in Saratoga County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3609320510                 Number of Private Establishments for All Industries in Schenectady County, NY                                            NSA  06-Dec-2022  Quarterly      
ENU3609520510                 Number of Private Establishments for All Industries in Schoharie County, NY                                              NSA  06-Dec-2022  Quarterly      
ENU3609720510                 Number of Private Establishments for All Industries in Schuyler County, NY                                               NSA  06-Dec-2022  Quarterly      
ENU3609920510                 Number of Private Establishments for All Industries in Seneca County, NY                                                 NSA  06-Dec-2022  Quarterly      
ENU3610120510                 Number of Private Establishments for All Industries in Steuben County, NY                                                NSA  06-Dec-2022  Quarterly      
